obsid,proposal_id,proposal_pi,target_name,instrument_name,obs_title,jpegURL,dataURL,t_max,t_obs_release
199802690,1727,"Kartaltepe, Jeyhan",CWEBTILE-0-7,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o015_t057_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o015_t057_nircam_clear-f150w_i2d.fits,2023-12-30 22:03:06.669,2023-12-31 01:21:01.000
199802676,1727,"Kartaltepe, Jeyhan",CWEBTILE-0-7,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o015_t057_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o015_t057_miri_f770w_i2d.fits,2023-12-30 22:03:02.701,2023-12-31 01:17:06.997
199792599,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-6,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o014_t050_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o014_t050_nircam_clear-f150w_i2d.fits,2023-12-30 20:36:38.066,2023-12-31 00:23:07.998
199801212,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-6,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o014_t050_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o014_t050_nircam_clear-f277w_i2d.fits,2023-12-30 20:01:44.308,2023-12-31 00:23:07.998
199792591,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-6,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o014_t050_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o014_t050_nircam_clear-f444w_i2d.fits,2023-12-30 20:36:38.002,2023-12-31 00:23:07.998
199801221,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-6,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o014_t050_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o014_t050_nircam_clear-f115w_i2d.fits,2023-12-30 20:01:44.372,2023-12-31 00:23:07.998
199792606,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-6,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o014_t050_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o014_t050_miri_f770w_i2d.fits,2023-12-30 20:36:27.698,2023-12-31 00:19:20.996
199794431,1727,"Kartaltepe, Jeyhan",CWEBTILE-0-6,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o013_t049_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o013_t049_nircam_clear-f277w_i2d.fits,2023-12-30 18:43:59.160,2023-12-30 23:43:19.996
199794426,1727,"Kartaltepe, Jeyhan",CWEBTILE-0-6,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o013_t049_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o013_t049_nircam_clear-f150w_i2d.fits,2023-12-30 19:18:52.854,2023-12-30 23:43:19.996
199794443,1727,"Kartaltepe, Jeyhan",CWEBTILE-0-6,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o013_t049_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o013_t049_nircam_clear-f444w_i2d.fits,2023-12-30 19:18:52.854,2023-12-30 23:43:19.996
199794440,1727,"Kartaltepe, Jeyhan",CWEBTILE-0-6,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o013_t049_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o013_t049_nircam_clear-f115w_i2d.fits,2023-12-30 18:43:59.160,2023-12-30 23:43:19.996
199794435,1727,"Kartaltepe, Jeyhan",CWEBTILE-0-6,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o013_t049_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o013_t049_miri_f770w_i2d.fits,2023-12-30 19:18:45.558,2023-12-30 23:39:24.994
199783021,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-0,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o039_t003_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o039_t003_miri_f770w_i2d.fits,2023-12-30 17:58:41.851,2023-12-30 22:56:04.987
199791747,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-0,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o039_t003_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o039_t003_nircam_clear-f115w_i2d.fits,2023-12-30 17:24:06.525,2023-12-30 22:56:03.986
199783025,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-0,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o039_t003_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o039_t003_nircam_clear-f444w_i2d.fits,2023-12-30 17:58:49.403,2023-12-30 22:56:03.986
199783031,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-0,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o039_t003_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o039_t003_nircam_clear-f277w_i2d.fits,2023-12-30 17:24:06.461,2023-12-30 22:56:03.986
199783033,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-0,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o039_t003_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o039_t003_nircam_clear-f150w_i2d.fits,2023-12-30 17:58:49.467,2023-12-30 22:56:03.986
199758880,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-18,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o038_t146_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o038_t146_nircam_clear-f115w_i2d.fits,2023-12-30 16:01:09.506,2023-12-30 20:21:23.994
199758883,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-18,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o038_t146_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o038_t146_nircam_clear-f277w_i2d.fits,2023-12-30 16:01:09.442,2023-12-30 20:21:23.994
199758870,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-18,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o038_t146_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o038_t146_nircam_clear-f444w_i2d.fits,2023-12-30 16:35:52.448,2023-12-30 20:21:23.994
199758899,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-18,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o038_t146_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o038_t146_nircam_clear-f150w_i2d.fits,2023-12-30 16:35:52.448,2023-12-30 20:21:23.994
199758891,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-18,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o038_t146_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o038_t146_miri_f770w_i2d.fits,2023-12-30 16:35:40.544,2023-12-30 20:17:20.992
199750670,1727,"Kartaltepe, Jeyhan",CWEBTILE-0-18,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o037_t145_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o037_t145_nircam_clear-f444w_i2d.fits,2023-12-30 15:18:31.172,2023-12-30 19:19:14.990
199758868,1727,"Kartaltepe, Jeyhan",CWEBTILE-0-18,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o037_t145_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o037_t145_nircam_clear-f277w_i2d.fits,2023-12-30 14:43:58.982,2023-12-30 19:19:14.990
199758879,1727,"Kartaltepe, Jeyhan",CWEBTILE-0-18,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o037_t145_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o037_t145_nircam_clear-f150w_i2d.fits,2023-12-30 15:18:31.172,2023-12-30 19:19:14.990
199758871,1727,"Kartaltepe, Jeyhan",CWEBTILE-0-18,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o037_t145_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o037_t145_nircam_clear-f115w_i2d.fits,2023-12-30 14:43:58.982,2023-12-30 19:19:14.990
199758893,1727,"Kartaltepe, Jeyhan",CWEBTILE-0-18,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o037_t145_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o037_t145_miri_f770w_i2d.fits,2023-12-30 15:18:26.116,2023-12-30 19:15:11.988
199737375,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-17,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o036_t138_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o036_t138_miri_f770w_i2d.fits,2023-12-30 13:01:59.564,2023-12-30 17:18:58.997
199737355,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-17,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o036_t138_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o036_t138_nircam_clear-f277w_i2d.fits,2023-12-30 12:27:31.086,2023-12-30 17:18:57.997
199737363,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-17,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o036_t138_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o036_t138_nircam_clear-f115w_i2d.fits,2023-12-30 12:27:31.150,2023-12-30 17:18:57.997
199737369,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-17,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o036_t138_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o036_t138_nircam_clear-f444w_i2d.fits,2023-12-30 13:02:13.964,2023-12-30 17:18:57.997
199737365,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-17,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o036_t138_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o036_t138_nircam_clear-f150w_i2d.fits,2023-12-30 13:02:13.964,2023-12-30 17:18:57.997
107462374,1762,"Pope, Alexandra",COSMOS-BKG,MIRI/IMAGE,Halfway to the peak: A bridge program to map coeval star formation and supermassive black hole growth,mast:JWST/product/jw01762-o034_t010_miri_f560w_i2d.jpg,mast:JWST/product/jw01762-o034_t010_miri_f560w_i2d.fits,2022-12-30 08:10:44.830,2023-12-30 14:34:01.995
107462383,1762,"Pope, Alexandra",COSMOS-MIPS51982Z0.595,MIRI/IMAGE,Halfway to the peak: A bridge program to map coeval star formation and supermassive black hole growth,mast:JWST/product/jw01762-o009_t008_miri_f560w_i2d.jpg,mast:JWST/product/jw01762-o009_t008_miri_f560w_i2d.fits,2022-12-30 06:45:05.315,2023-12-30 14:30:39.994
120610770,1762,"Pope, Alexandra",COSMOS-MIPS51728Z0.614,MIRI/IMAGE,Halfway to the peak: A bridge program to map coeval star formation and supermassive black hole growth,mast:JWST/product/jw01762-o008_t007_miri_f560w_i2d.jpg,mast:JWST/product/jw01762-o008_t007_miri_f560w_i2d.fits,2022-12-30 04:08:28.845,2023-12-30 06:10:10.996
107462073,1176,"Windhorst, Rogier A.",MACSJ0416.1-2403,NIRCAM/IMAGE,JWST Medium-Deep Fields -- Windhorst IDS GTO Program,mast:JWST/product/jw01176-o212_t009_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01176-o212_t009_nircam_clear-f277w_i2d.fits,2022-12-29 19:47:22.826,2023-12-30 03:14:23.997
107462078,1176,"Windhorst, Rogier A.",MACSJ0416.1-2403,NIRCAM/IMAGE,JWST Medium-Deep Fields -- Windhorst IDS GTO Program,mast:JWST/product/jw01176-o212_t009_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01176-o212_t009_nircam_clear-f115w_i2d.fits,2022-12-29 17:51:25.393,2023-12-30 03:14:23.997
107462077,1176,"Windhorst, Rogier A.",MACSJ0416.1-2403,NIRCAM/IMAGE,JWST Medium-Deep Fields -- Windhorst IDS GTO Program,mast:JWST/product/jw01176-o212_t009_nircam_clear-f090w_i2d.jpg,mast:JWST/product/jw01176-o212_t009_nircam_clear-f090w_i2d.fits,2022-12-29 16:39:07.733,2023-12-30 03:14:23.997
107462075,1176,"Windhorst, Rogier A.",MACSJ0416.1-2403,NIRCAM/IMAGE,JWST Medium-Deep Fields -- Windhorst IDS GTO Program,mast:JWST/product/jw01176-o212_t009_nircam_clear-f200w_i2d.jpg,mast:JWST/product/jw01176-o212_t009_nircam_clear-f200w_i2d.fits,2022-12-29 19:47:22.826,2023-12-30 03:14:23.997
107462070,1176,"Windhorst, Rogier A.",MACSJ0416.1-2403,NIRCAM/IMAGE,JWST Medium-Deep Fields -- Windhorst IDS GTO Program,mast:JWST/product/jw01176-o212_t009_nircam_clear-f410m_i2d.jpg,mast:JWST/product/jw01176-o212_t009_nircam_clear-f410m_i2d.fits,2022-12-29 17:51:25.393,2023-12-30 03:14:23.997
107462071,1176,"Windhorst, Rogier A.",MACSJ0416.1-2403,NIRCAM/IMAGE,JWST Medium-Deep Fields -- Windhorst IDS GTO Program,mast:JWST/product/jw01176-o212_t009_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01176-o212_t009_nircam_clear-f444w_i2d.fits,2022-12-29 16:39:07.733,2023-12-30 03:14:23.997
107462072,1176,"Windhorst, Rogier A.",MACSJ0416.1-2403,NIRCAM/IMAGE,JWST Medium-Deep Fields -- Windhorst IDS GTO Program,mast:JWST/product/jw01176-o212_t009_nircam_clear-f356w_i2d.jpg,mast:JWST/product/jw01176-o212_t009_nircam_clear-f356w_i2d.fits,2022-12-29 18:49:24.109,2023-12-30 03:14:23.997
107462076,1176,"Windhorst, Rogier A.",MACSJ0416.1-2403,NIRCAM/IMAGE,JWST Medium-Deep Fields -- Windhorst IDS GTO Program,mast:JWST/product/jw01176-o212_t009_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01176-o212_t009_nircam_clear-f150w_i2d.fits,2022-12-29 18:49:24.109,2023-12-30 03:14:23.997
199685955,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-7,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o053_t059_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o053_t059_nircam_clear-f444w_i2d.fits,2023-12-29 12:06:57.452,2023-12-29 21:57:14.997
199685956,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-7,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o053_t059_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o053_t059_nircam_clear-f115w_i2d.fits,2023-12-29 11:32:25.198,2023-12-29 21:57:14.997
199685958,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-7,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o053_t059_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o053_t059_nircam_clear-f277w_i2d.fits,2023-12-29 11:32:25.198,2023-12-29 21:57:14.997
199685954,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-7,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o053_t059_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o053_t059_nircam_clear-f150w_i2d.fits,2023-12-29 12:06:57.452,2023-12-29 21:57:14.997
199685957,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-7,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o053_t059_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o053_t059_miri_f770w_i2d.fits,2023-12-29 12:06:45.996,2023-12-29 21:55:20.996
199454304,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-10,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o022_t082_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o022_t082_nircam_clear-f115w_i2d.fits,2023-12-28 07:06:44.062,2023-12-29 21:50:33.997
199679406,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-10,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o022_t082_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o022_t082_nircam_clear-f277w_i2d.fits,2023-12-28 07:06:44.062,2023-12-29 21:50:33.997
199675937,1727,"Kartaltepe, Jeyhan",CWEBTILE-1-10,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o022_t082_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o022_t082_miri_f770w_i2d.fits,2023-12-28 07:20:16.989,2023-12-29 21:50:24.998
199685965,1727,"Kartaltepe, Jeyhan",CWEBTILE-3-7,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o054_t060_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o054_t060_nircam_clear-f150w_i2d.fits,2023-12-29 10:52:37.680,2023-12-29 21:03:10.997
199685967,1727,"Kartaltepe, Jeyhan",CWEBTILE-3-7,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o054_t060_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o054_t060_nircam_clear-f444w_i2d.fits,2023-12-29 10:52:37.680,2023-12-29 21:03:10.997
199685966,1727,"Kartaltepe, Jeyhan",CWEBTILE-3-7,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o054_t060_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o054_t060_nircam_clear-f277w_i2d.fits,2023-12-29 10:17:54.738,2023-12-29 21:03:10.997
199685969,1727,"Kartaltepe, Jeyhan",CWEBTILE-3-7,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o054_t060_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o054_t060_nircam_clear-f115w_i2d.fits,2023-12-29 10:17:54.738,2023-12-29 21:03:10.997
199685968,1727,"Kartaltepe, Jeyhan",CWEBTILE-3-7,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o054_t060_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o054_t060_miri_f770w_i2d.fits,2023-12-29 10:52:26.416,2023-12-29 21:03:09.997
199685963,1727,"Kartaltepe, Jeyhan",CWEBTILE-3-8,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o056_t068_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o056_t068_nircam_clear-f115w_i2d.fits,2023-12-29 08:34:25.144,2023-12-29 20:20:40.989
199685961,1727,"Kartaltepe, Jeyhan",CWEBTILE-3-8,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o056_t068_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o056_t068_nircam_clear-f277w_i2d.fits,2023-12-29 08:34:25.144,2023-12-29 20:20:40.989
199685962,1727,"Kartaltepe, Jeyhan",CWEBTILE-3-8,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o056_t068_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o056_t068_nircam_clear-f150w_i2d.fits,2023-12-29 09:09:08.086,2023-12-29 20:20:40.989
199685964,1727,"Kartaltepe, Jeyhan",CWEBTILE-3-8,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o056_t068_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o056_t068_nircam_clear-f444w_i2d.fits,2023-12-29 09:09:08.086,2023-12-29 20:20:40.989
199685960,1727,"Kartaltepe, Jeyhan",CWEBTILE-3-8,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o056_t068_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o056_t068_miri_f770w_i2d.fits,2023-12-29 09:09:04.054,2023-12-29 20:20:37.989
107461690,1208,"Willott, Chris J.",ABELL370,NIRISS/IMAGE,CANUCS: The CAnadian NIRISS Unbiased Cluster Survey,mast:JWST/product/jw01208-o002_t001_niriss_clear-f115w_i2d.jpg,mast:JWST/product/jw01208-o002_t001_niriss_clear-f115w_i2d.fits,2022-12-29 10:27:32.331,2023-12-29 18:09:30.999
107461403,1208,"Willott, Chris J.",ABELL370,NIRISS/IMAGE,CANUCS: The CAnadian NIRISS Unbiased Cluster Survey,mast:JWST/product/jw01208-o002_t001_niriss_clear-f200w_i2d.jpg,mast:JWST/product/jw01208-o002_t001_niriss_clear-f200w_i2d.fits,2022-12-29 14:50:13.403,2023-12-29 18:09:30.999
107461691,1208,"Willott, Chris J.",ABELL370,NIRISS/IMAGE,CANUCS: The CAnadian NIRISS Unbiased Cluster Survey,mast:JWST/product/jw01208-o002_t001_niriss_clear-f150w_i2d.jpg,mast:JWST/product/jw01208-o002_t001_niriss_clear-f150w_i2d.fits,2022-12-29 12:38:54.499,2023-12-29 18:09:30.999
183554766,1208,"Willott, Chris J.",ABELL370,NIRCAM/IMAGE,CANUCS: The CAnadian NIRISS Unbiased Cluster Survey,mast:JWST/product/jw01208-o002_t001_nircam_clear-f410m_i2d.jpg,mast:JWST/product/jw01208-o002_t001_nircam_clear-f410m_i2d.fits,2022-12-29 14:50:38.107,2023-12-29 18:00:28.000
221762459,1208,"Willott, Chris J.",ABELL370,NIRCAM/IMAGE,CANUCS: The CAnadian NIRISS Unbiased Cluster Survey,mast:JWST/product/jw01208-o002_t001_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01208-o002_t001_nircam_clear-f150w_i2d.fits,2022-12-29 08:17:07.834,2023-12-29 18:00:28.000
107461411,1208,"Willott, Chris J.",ABELL370,NIRCAM/IMAGE,CANUCS: The CAnadian NIRISS Unbiased Cluster Survey,mast:JWST/product/jw01208-o002_t001_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01208-o002_t001_nircam_clear-f444w_i2d.fits,2022-12-29 12:39:17.283,2023-12-29 18:00:28.000
107461408,1208,"Willott, Chris J.",ABELL370,NIRCAM/IMAGE,CANUCS: The CAnadian NIRISS Unbiased Cluster Survey,mast:JWST/product/jw01208-o002_t001_nircam_clear-f356w_i2d.jpg,mast:JWST/product/jw01208-o002_t001_nircam_clear-f356w_i2d.fits,2022-12-29 10:27:56.459,2023-12-29 18:00:28.000
183554657,1208,"Willott, Chris J.",ABELL370,NIRCAM/IMAGE,CANUCS: The CAnadian NIRISS Unbiased Cluster Survey,mast:JWST/product/jw01208-o002_t001_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01208-o002_t001_nircam_clear-f115w_i2d.fits,2022-12-29 12:39:17.283,2023-12-29 18:00:28.000
107461402,1208,"Willott, Chris J.",ABELL370,NIRCAM/IMAGE,CANUCS: The CAnadian NIRISS Unbiased Cluster Survey,mast:JWST/product/jw01208-o002_t001_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01208-o002_t001_nircam_clear-f277w_i2d.fits,2022-12-29 08:17:07.834,2023-12-29 18:00:28.000
107461406,1208,"Willott, Chris J.",ABELL370,NIRCAM/IMAGE,CANUCS: The CAnadian NIRISS Unbiased Cluster Survey,mast:JWST/product/jw01208-o002_t001_nircam_clear-f200w_i2d.jpg,mast:JWST/product/jw01208-o002_t001_nircam_clear-f200w_i2d.fits,2022-12-29 10:27:56.459,2023-12-29 18:00:28.000
183554806,1208,"Willott, Chris J.",ABELL370,NIRCAM/IMAGE,CANUCS: The CAnadian NIRISS Unbiased Cluster Survey,mast:JWST/product/jw01208-o002_t001_nircam_clear-f090w_i2d.jpg,mast:JWST/product/jw01208-o002_t001_nircam_clear-f090w_i2d.fits,2022-12-29 14:50:38.107,2023-12-29 18:00:28.000
199609210,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-8,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o055_t067_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o055_t067_nircam_clear-f115w_i2d.fits,2023-12-29 07:17:21.917,2023-12-29 09:51:32.994
199609220,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-8,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o055_t067_nircam_clear-f150w_i2d.jpg,mast:JWST/product/jw01727-o055_t067_nircam_clear-f150w_i2d.fits,2023-12-29 07:51:54.171,2023-12-29 09:51:32.994
199609211,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-8,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o055_t067_nircam_clear-f277w_i2d.jpg,mast:JWST/product/jw01727-o055_t067_nircam_clear-f277w_i2d.fits,2023-12-29 07:17:21.917,2023-12-29 09:51:32.994
199609224,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-8,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o055_t067_nircam_clear-f444w_i2d.jpg,mast:JWST/product/jw01727-o055_t067_nircam_clear-f444w_i2d.fits,2023-12-29 07:51:54.171,2023-12-29 09:51:32.994
199609221,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-8,MIRI/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o055_t067_miri_f770w_i2d.jpg,mast:JWST/product/jw01727-o055_t067_miri_f770w_i2d.fits,2023-12-29 07:51:46.875,2023-12-29 09:51:31.994
199604469,1727,"Kartaltepe, Jeyhan",CWEBTILE-2-9,NIRCAM/IMAGE,COSMOS-Web: The JWST Cosmic Origins Survey,mast:JWST/product/jw01727-o057_t075_nircam_clear-f115w_i2d.jpg,mast:JWST/product/jw01727-o057_t075_nircam_clear-f115w_i2d.fits,2023-12-29 06:04:39.361,2023-12-29 09:12:27.997
