obsid,proposal_id,proposal_pi,target_name,instrument_name,obs_title,jpegURL,t_max,t_obs_release,dataURL
254308786,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000029720_nirspec_clear-prism_crf.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000029720_nirspec_clear-prism_crf.fits
254301324,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000033032_nirspec_clear-prism_cal.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000033032_nirspec_clear-prism_cal.fits
254304823,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000036051_nirspec_clear-prism_cal.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000036051_nirspec_clear-prism_crf.fits
254301341,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_b000000386_nirspec_clear-prism_cal.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_b000000386_nirspec_clear-prism_cal.fits
254308440,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000036655_nirspec_clear-prism_crf.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000036655_nirspec_clear-prism_crf.fits
254308230,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000115765_nirspec_clear-prism_cal.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000115765_nirspec_clear-prism_cal.fits
254319820,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_b000000473_nirspec_clear-prism_cal.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_b000000473_nirspec_clear-prism_cal.fits
254301209,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_b000000389_nirspec_clear-prism_cal.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_b000000389_nirspec_clear-prism_cal.fits
254308326,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000036160_nirspec_clear-prism_crf.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000036160_nirspec_clear-prism_crf.fits
254301067,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000121044_nirspec_clear-prism_cal.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000121044_nirspec_clear-prism_cal.fits
254328463,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000036331_nirspec_clear-prism_crf.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000036331_nirspec_clear-prism_crf.fits
254308883,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000118011_nirspec_clear-prism_crf.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000118011_nirspec_clear-prism_crf.fits
254304812,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000031028_nirspec_clear-prism_cal.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000031028_nirspec_clear-prism_crf.fits
254308439,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000127336_nirspec_clear-prism_crf.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000127336_nirspec_clear-prism_crf.fits
254297817,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000032602_nirspec_clear-prism_cal.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000032602_nirspec_clear-prism_cal.fits
254330253,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000030281_nirspec_clear-prism_crf.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000030281_nirspec_clear-prism_crf.fits
254308596,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000109997_nirspec_clear-prism_crf.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000109997_nirspec_clear-prism_crf.fits
254308544,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000037063_nirspec_clear-prism_crf.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000037063_nirspec_clear-prism_crf.fits
254304814,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000128172_nirspec_clear-prism_cal.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000128172_nirspec_clear-prism_crf.fits
254308662,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000032296_nirspec_clear-prism_crf.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000032296_nirspec_clear-prism_crf.fits
254308996,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000026055_nirspec_clear-prism_crf.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000026055_nirspec_clear-prism_crf.fits
254297945,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000025369_nirspec_clear-prism_cal.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000025369_nirspec_clear-prism_cal.fits
254319177,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000035430_nirspec_clear-prism_cal.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000035430_nirspec_clear-prism_cal.fits
254304841,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_b000000051_nirspec_clear-prism_cal.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_b000000051_nirspec_clear-prism_crf.fits
254305050,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_s000033770_nirspec_clear-prism_cal.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_s000033770_nirspec_clear-prism_cal.fits
254330252,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_b000000043_nirspec_clear-prism_crf.jpg,2025-04-15 16:16:17.436,2025-04-15 19:52:57.993,mast:JWST/product/jw06368-o010_b000000043_nirspec_clear-prism_crf.fits
213215533,4403,"Limbach, Mary Anne",EGGR-436,MIRI/IMAGE,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW),mast:JWST/product/jw04403-o067_t067_miri_f2100w_i2d.jpg,2024-04-13 02:44:02.229,2025-04-15 19:47:49.986,mast:JWST/product/jw04403-o067_t067_miri_f2100w_i2d.fits
213215529,4403,"Limbach, Mary Anne",EGGR-436,MIRI/IMAGE,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW),mast:JWST/product/jw04403-o067_t067_miri_f1800w_i2d.jpg,2024-04-13 02:55:30.485,2025-04-15 19:47:49.986,mast:JWST/product/jw04403-o067_t067_miri_f1800w_i2d.fits
213212024,4403,"Limbach, Mary Anne",EGGR-436,MIRI/IMAGE,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW),mast:JWST/product/jw04403-o067_t067_miri_f770w_i2d.jpg,2024-04-13 03:03:50.004,2025-04-15 19:47:49.986,mast:JWST/product/jw04403-o067_t067_miri_f770w_i2d.fits
254045697,6368,"Dickinson, Mark",COSMOS_cat,NIRCAM/IMAGE,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_t057_nircam_clear-f250m_i2d.jpg,2025-04-15 12:26:04.330,2025-04-15 19:34:17.993,mast:JWST/product/jw06368-o010_t057_nircam_clear-f250m_i2d.fits
254045695,6368,"Dickinson, Mark",COSMOS_cat,NIRCAM/IMAGE,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_t057_nircam_clear-f480m_i2d.jpg,2025-04-15 16:16:01.052,2025-04-15 19:34:17.993,mast:JWST/product/jw06368-o010_t057_nircam_clear-f480m_i2d.fits
254045696,6368,"Dickinson, Mark",COSMOS_cat,NIRCAM/IMAGE,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_t057_nircam_clear-f335m_i2d.jpg,2025-04-15 14:21:08.067,2025-04-15 19:34:17.993,mast:JWST/product/jw06368-o010_t057_nircam_clear-f335m_i2d.fits
254068797,6368,"Dickinson, Mark",COSMOS_cat,NIRCAM/IMAGE,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_t057_nircam_clear-f182m_i2d.jpg,2025-04-15 14:21:08.067,2025-04-15 19:30:47.991,mast:JWST/product/jw06368-o010_t057_nircam_clear-f182m_i2d.fits
254068745,6368,"Dickinson, Mark",COSMOS_cat,NIRCAM/IMAGE,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_t057_nircam_clear-f210m_i2d.jpg,2025-04-15 16:16:11.676,2025-04-15 19:30:47.991,mast:JWST/product/jw06368-o010_t057_nircam_clear-f210m_i2d.fits
254068871,6368,"Dickinson, Mark",COSMOS_cat,NIRCAM/IMAGE,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o010_t057_nircam_clear-f140m_i2d.jpg,2025-04-15 12:26:04.265,2025-04-15 19:30:47.991,mast:JWST/product/jw06368-o010_t057_nircam_clear-f140m_i2d.fits
213212042,3429,"Clark, Christopher",M101-H681,NIRCAM/IMAGE,One-Stop Shopping: Pan-Metallicity PAH Benchmarking in M101,mast:JWST/product/jw03429-o014_t006_nircam_clear-f360m_i2d.jpg,2024-04-12 20:45:36.526,2025-04-15 19:25:25.993,mast:JWST/product/jw03429-o014_t006_nircam_clear-f360m_i2d.fits
213223106,3429,"Clark, Christopher",M101-H681,NIRCAM/IMAGE,One-Stop Shopping: Pan-Metallicity PAH Benchmarking in M101,mast:JWST/product/jw03429-o014_t006_nircam_clear-f444w_i2d.jpg,2024-04-12 21:11:54.893,2025-04-15 19:25:25.993,mast:JWST/product/jw03429-o014_t006_nircam_clear-f444w_i2d.fits
213223097,3429,"Clark, Christopher",M101-H681,NIRCAM/IMAGE,One-Stop Shopping: Pan-Metallicity PAH Benchmarking in M101,mast:JWST/product/jw03429-o014_t006_nircam_clear-f187n_i2d.jpg,2024-04-12 20:29:19.503,2025-04-15 19:25:25.993,mast:JWST/product/jw03429-o014_t006_nircam_clear-f187n_i2d.fits
213223114,3429,"Clark, Christopher",M101-H681,NIRCAM/IMAGE,One-Stop Shopping: Pan-Metallicity PAH Benchmarking in M101,mast:JWST/product/jw03429-o014_t006_nircam_clear-f150w_i2d.jpg,2024-04-12 20:45:36.590,2025-04-15 19:25:25.993,mast:JWST/product/jw03429-o014_t006_nircam_clear-f150w_i2d.fits
213232558,3429,"Clark, Christopher",M101-H681,NIRCAM/IMAGE,One-Stop Shopping: Pan-Metallicity PAH Benchmarking in M101,mast:JWST/product/jw03429-o014_t006_nircam_clear-f200w_i2d.jpg,2024-04-12 19:59:26.481,2025-04-15 19:25:25.993,mast:JWST/product/jw03429-o014_t006_nircam_clear-f200w_i2d.fits
213223102,3429,"Clark, Christopher",M101-H681,NIRCAM/IMAGE,One-Stop Shopping: Pan-Metallicity PAH Benchmarking in M101,mast:JWST/product/jw03429-o014_t006_nircam_clear-f335m_i2d.jpg,2024-04-12 20:29:19.503,2025-04-15 19:25:25.993,mast:JWST/product/jw03429-o014_t006_nircam_clear-f335m_i2d.fits
213223103,3429,"Clark, Christopher",M101-H681,NIRCAM/IMAGE,One-Stop Shopping: Pan-Metallicity PAH Benchmarking in M101,mast:JWST/product/jw03429-o014_t006_nircam_clear-f300m_i2d.jpg,2024-04-12 19:59:26.417,2025-04-15 19:25:25.993,mast:JWST/product/jw03429-o014_t006_nircam_clear-f300m_i2d.fits
213223109,3429,"Clark, Christopher",M101-H681,NIRCAM/IMAGE,One-Stop Shopping: Pan-Metallicity PAH Benchmarking in M101,mast:JWST/product/jw03429-o014_t006_nircam_clear-f090w_i2d.jpg,2024-04-12 21:11:54.893,2025-04-15 19:25:25.993,mast:JWST/product/jw03429-o014_t006_nircam_clear-f090w_i2d.fits
213215540,3226,"Schaerer, Daniel",J0811+4730-BKG,MIRI/IMAGE,Extremely metal-poor galaxies as laboratories for the first galaxies,mast:JWST/product/jw03226-o006_t006_miri_f1130w_i2d.jpg,2024-04-12 18:53:42.293,2025-04-15 19:12:09.991,mast:JWST/product/jw03226-o006_t006_miri_f1130w_i2d.fits
254218205,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000056182_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000056182_nirspec_clear-prism_crf.fits
254217710,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_b000000497_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_b000000497_nirspec_clear-prism_crf.fits
254211979,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000046271_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000046271_nirspec_clear-prism_cal.fits
254218093,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000047298_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000047298_nirspec_clear-prism_crf.fits
254217699,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000053814_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000053814_nirspec_clear-prism_crf.fits
254217714,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000055026_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000055026_nirspec_clear-prism_crf.fits
254217713,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000065197_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000065197_nirspec_clear-prism_crf.fits
254217718,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000052597_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000052597_nirspec_clear-prism_crf.fits
254221653,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000080959_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000080959_nirspec_clear-prism_crf.fits
254218204,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_b000000453_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_b000000453_nirspec_clear-prism_crf.fits
254218207,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_b000000235_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_b000000235_nirspec_clear-prism_cal.fits
254209474,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000069093_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000069093_nirspec_clear-prism_cal.fits
254221766,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_b000000551_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_b000000551_nirspec_clear-prism_crf.fits
254211988,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000047889_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000047889_nirspec_clear-prism_cal.fits
254217850,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_b000000594_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_b000000594_nirspec_clear-prism_crf.fits
254218079,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_b000000460_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_b000000460_nirspec_clear-prism_crf.fits
254217970,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_b000000422_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_b000000422_nirspec_clear-prism_crf.fits
254211143,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000064910_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000064910_nirspec_clear-prism_cal.fits
254211978,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000072489_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000072489_nirspec_clear-prism_cal.fits
254217949,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000079909_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000079909_nirspec_clear-prism_crf.fits
254221982,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000064152_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000064152_nirspec_clear-prism_crf.fits
254217854,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000073900_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000073900_nirspec_clear-prism_crf.fits
254217830,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_b000000577_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_b000000577_nirspec_clear-prism_crf.fits
254221427,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_b000000008_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_b000000008_nirspec_clear-prism_cal.fits
254231397,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000055706_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000055706_nirspec_clear-prism_cal.fits
254209433,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_b000000548_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_b000000548_nirspec_clear-prism_cal.fits
254210555,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000073646_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000073646_nirspec_clear-prism_cal.fits
254218100,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000067391_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000067391_nirspec_clear-prism_crf.fits
254218208,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000075314_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000075314_nirspec_clear-prism_cal.fits
254210749,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_b000000212_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_b000000212_nirspec_clear-prism_cal.fits
254210798,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000051019_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000051019_nirspec_clear-prism_cal.fits
254209495,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000049540_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000049540_nirspec_clear-prism_cal.fits
254217956,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_b000000048_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_b000000048_nirspec_clear-prism_crf.fits
254209507,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_s000051842_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_s000051842_nirspec_clear-prism_cal.fits
254221425,6368,"Dickinson, Mark",COSMOS_cat,NIRSPEC/MSA,The CANDELS-Area Prism Epoch of Reionization Surveg b slits,mast:JWST/product/jw06368-o001_b000000465_nirspec_clear-prism_cal.jpg,2025-04-13 21:18:45.903,2025-04-15 17:06:24.991,mast:JWST/product/jw06368-o001_b000000465_nirspec_clear-prism_crf.fits
