,file,x,y
776,Moris20220927/mor.2022B026.220927.DART2.00777.a.fits,297,324
777,Moris20220927/mor.2022B026.220927.DART2.00778.a.fits,298,325
778,Moris20220927/mor.2022B026.220927.DART2.00779.a.fits,297,324
779,Moris20220927/mor.2022B026.220927.DART2.00780.a.fits,298,326
780,Moris20220927/mor.2022B026.220927.DART2.00781.a.fits,297,326
781,Moris20220927/mor.2022B026.220927.DART2.00782.a.fits,299,324
782,Moris20220927/mor.2022B026.220927.DART2.00783.a.fits,298,324
783,Moris20220927/mor.2022B026.220927.DART2.00784.a.fits,298,324
784,Moris20220927/mor.2022B026.220927.DART2.00785.a.fits,298,325
785,Moris20220927/mor.2022B026.220927.DART2.00786.a.fits,300,324
786,Moris20220927/mor.2022B026.220927.DART2.00787.a.fits,299,325
787,Moris20220927/mor.2022B026.220927.DART2.00788.a.fits,301,325
788,Moris20220927/mor.2022B026.220927.DART2.00789.a.fits,299,325
789,Moris20220927/mor.2022B026.220927.DART2.00790.a.fits,298,323
790,Moris20220927/mor.2022B026.220927.DART2.00791.a.fits,298,324
791,Moris20220927/mor.2022B026.220927.DART2.00792.a.fits,299,323
792,Moris20220927/mor.2022B026.220927.DART2.00793.a.fits,299,323
793,Moris20220927/mor.2022B026.220927.DART2.00794.a.fits,299,324
794,Moris20220927/mor.2022B026.220927.DART2.00795.a.fits,298,324
795,Moris20220927/mor.2022B026.220927.DART2.00796.a.fits,298,324
796,Moris20220927/mor.2022B026.220927.DART2.00797.a.fits,296,325
797,Moris20220927/mor.2022B026.220927.DART2.00798.a.fits,298,325
798,Moris20220927/mor.2022B026.220927.DART2.00799.a.fits,298,324
799,Moris20220927/mor.2022B026.220927.DART2.00800.a.fits,298,324
800,Moris20220927/mor.2022B026.220927.DART2.00801.a.fits,299,324
801,Moris20220927/mor.2022B026.220927.DART2.00802.a.fits,298,323
802,Moris20220927/mor.2022B026.220927.DART2.00803.a.fits,298,324
803,Moris20220927/mor.2022B026.220927.DART2.00804.a.fits,298,325
804,Moris20220927/mor.2022B026.220927.DART2.00805.a.fits,299,325
805,Moris20220927/mor.2022B026.220927.DART2.00806.a.fits,298,325
806,Moris20220927/mor.2022B026.220927.DART2.00807.a.fits,299,324
807,Moris20220927/mor.2022B026.220927.DART2.00808.a.fits,298,323
808,Moris20220927/mor.2022B026.220927.DART2.00809.a.fits,297,323
809,Moris20220927/mor.2022B026.220927.DART2.00810.a.fits,299,323
810,Moris20220927/mor.2022B026.220927.DART2.00811.a.fits,297,323
811,Moris20220927/mor.2022B026.220927.DART2.00812.a.fits,299,325
812,Moris20220927/mor.2022B026.220927.DART2.00813.a.fits,298,326
813,Moris20220927/mor.2022B026.220927.DART2.00814.a.fits,298,325
814,Moris20220927/mor.2022B026.220927.DART2.00815.a.fits,297,325
815,Moris20220927/mor.2022B026.220927.DART2.00816.a.fits,298,324
816,Moris20220927/mor.2022B026.220927.DART2.00817.a.fits,299,324
817,Moris20220927/mor.2022B026.220927.DART2.00818.a.fits,298,323
818,Moris20220927/mor.2022B026.220927.DART2.00819.a.fits,298,322
819,Moris20220927/mor.2022B026.220927.DART2.00820.a.fits,299,323
820,Moris20220927/mor.2022B026.220927.DART2.00821.a.fits,299,323
821,Moris20220927/mor.2022B026.220927.DART2.00822.a.fits,234,326
822,Moris20220927/mor.2022B026.220927.DART2.00823.a.fits,232,328
823,Moris20220927/mor.2022B026.220927.DART2.00824.a.fits,233,329
824,Moris20220927/mor.2022B026.220927.DART2.00825.a.fits,235,328
825,Moris20220927/mor.2022B026.220927.DART2.00826.a.fits,235,330
826,Moris20220927/mor.2022B026.220927.DART2.00827.a.fits,235,330
827,Moris20220927/mor.2022B026.220927.DART2.00828.a.fits,237,330
828,Moris20220927/mor.2022B026.220927.DART2.00829.a.fits,235,329
829,Moris20220927/mor.2022B026.220927.DART2.00830.a.fits,236,327
830,Moris20220927/mor.2022B026.220927.DART2.00831.a.fits,235,327
831,Moris20220927/mor.2022B026.220927.DART2.00832.a.fits,234,328
832,Moris20220927/mor.2022B026.220927.DART2.00833.a.fits,235,327
833,Moris20220927/mor.2022B026.220927.DART2.00834.a.fits,236,331
834,Moris20220927/mor.2022B026.220927.DART2.00835.a.fits,237,330
835,Moris20220927/mor.2022B026.220927.DART2.00836.a.fits,235,329
836,Moris20220927/mor.2022B026.220927.DART2.00837.a.fits,235,329
837,Moris20220927/mor.2022B026.220927.DART2.00838.a.fits,234,327
838,Moris20220927/mor.2022B026.220927.DART2.00839.a.fits,235,328
839,Moris20220927/mor.2022B026.220927.DART2.00840.a.fits,235,328
840,Moris20220927/mor.2022B026.220927.DART2.00841.a.fits,235,329
841,Moris20220927/mor.2022B026.220927.DART2.00842.a.fits,233,331
842,Moris20220927/mor.2022B026.220927.DART2.00843.a.fits,235,330
843,Moris20220927/mor.2022B026.220927.DART2.00844.a.fits,234,330
844,Moris20220927/mor.2022B026.220927.DART2.00845.a.fits,235,328
845,Moris20220927/mor.2022B026.220927.DART2.00846.a.fits,234,329
846,Moris20220927/mor.2022B026.220927.DART2.00847.a.fits,235,329
847,Moris20220927/mor.2022B026.220927.DART2.00848.a.fits,234,327
848,Moris20220927/mor.2022B026.220927.DART2.00849.a.fits,234,328
849,Moris20220927/mor.2022B026.220927.DART2.00850.a.fits,234,326
850,Moris20220927/mor.2022B026.220927.DART2.00851.a.fits,235,326
851,Moris20220927/mor.2022B026.220927.DART2.00852.a.fits,236,327
852,Moris20220927/mor.2022B026.220927.DART2.00853.a.fits,236,331
853,Moris20220927/mor.2022B026.220927.DART2.00854.a.fits,237,331
854,Moris20220927/mor.2022B026.220927.DART2.00855.a.fits,236,330
855,Moris20220927/mor.2022B026.220927.DART2.00856.a.fits,236,327
856,Moris20220927/mor.2022B026.220927.DART2.00857.a.fits,234,328
857,Moris20220927/mor.2022B026.220927.DART2.00858.a.fits,235,328
858,Moris20220927/mor.2022B026.220927.DART2.00859.a.fits,234,329
859,Moris20220927/mor.2022B026.220927.DART2.00860.a.fits,236,330
860,Moris20220927/mor.2022B026.220927.DART2.00861.a.fits,235,329
861,Moris20220927/mor.2022B026.220927.DART2.00862.a.fits,235,328
862,Moris20220927/mor.2022B026.220927.DART2.00863.a.fits,235,329
863,Moris20220927/mor.2022B026.220927.DART2.00864.a.fits,235,329
864,Moris20220927/mor.2022B026.220927.DART2.00865.a.fits,236,329
865,Moris20220927/mor.2022B026.220927.DART2.00866.a.fits,236,330
866,Moris20220927/mor.2022B026.220927.DART2.00867.a.fits,236,329
867,Moris20220927/mor.2022B026.220927.DART2.00868.a.fits,234,330
868,Moris20220927/mor.2022B026.220927.DART2.00869.a.fits,233,329
869,Moris20220927/mor.2022B026.220927.DART2.00870.a.fits,234,329
870,Moris20220927/mor.2022B026.220927.DART2.00871.a.fits,234,329
871,Moris20220927/mor.2022B026.220927.DART2.00872.a.fits,232,330
872,Moris20220927/mor.2022B026.220927.DART2.00873.a.fits,233,330
873,Moris20220927/mor.2022B026.220927.DART2.00874.a.fits,234,330
874,Moris20220927/mor.2022B026.220927.DART2.00875.a.fits,234,330
875,Moris20220927/mor.2022B026.220927.DART2.00876.a.fits,234,330
876,Moris20220927/mor.2022B026.220927.DART2.00877.a.fits,235,329
877,Moris20220927/mor.2022B026.220927.DART2.00878.a.fits,234,327
878,Moris20220927/mor.2022B026.220927.DART2.00879.a.fits,234,328
