file,x,y,peak,sky,airmass,filter,time
Moris20220927/mor.2022B026.220927.DART2.00865.a.fits,236,329,291,200.576171875,1.662,Johnson_V,13:51:42.813227
Moris20220927/mor.2022B026.220927.DART2.00866.a.fits,236,330,313,200.57421875,1.662,Johnson_V,13:51:45.451892
Moris20220927/mor.2022B026.220927.DART2.00867.a.fits,236,329,314,200.6953125,1.662,Johnson_V,13:51:47.922348
Moris20220927/mor.2022B026.220927.DART2.00868.a.fits,234,330,312,200.62890625,1.662,Johnson_V,13:51:50.412027
Moris20220927/mor.2022B026.220927.DART2.00869.a.fits,233,329,301,200.626953125,1.662,Johnson_V,13:51:52.900764
Moris20220927/mor.2022B026.220927.DART2.00870.a.fits,234,329,302,200.666015625,1.663,Johnson_V,13:51:55.411133
Moris20220927/mor.2022B026.220927.DART2.00871.a.fits,234,329,292,200.662109375,1.663,Johnson_V,13:51:57.901739
Moris20220927/mor.2022B026.220927.DART2.00872.a.fits,232,330,303,200.75,1.663,Johnson_V,13:52:00.651900
Moris20220927/mor.2022B026.220927.DART2.00873.a.fits,233,330,295,200.6796875,1.663,Johnson_V,13:52:03.142093
Moris20220927/mor.2022B026.220927.DART2.00874.a.fits,234,330,294,200.66015625,1.663,Johnson_V,13:52:05.602863
Moris20220927/mor.2022B026.220927.DART2.00875.a.fits,234,330,285,200.56640625,1.663,Johnson_V,13:52:08.080870
Moris20220927/mor.2022B026.220927.DART2.00876.a.fits,234,330,293,200.58984375,1.663,Johnson_V,13:52:10.571489
Moris20220927/mor.2022B026.220927.DART2.00877.a.fits,235,329,283,200.5859375,1.663,Johnson_V,13:52:13.048296
Moris20220927/mor.2022B026.220927.DART2.00878.a.fits,234,327,274,200.6328125,1.663,Johnson_V,13:52:15.551913
Moris20220927/mor.2022B026.220927.DART2.00879.a.fits,234,328,282,200.654296875,1.663,Johnson_V,13:52:18.073658
Moris20220928/mor.2022B026.220928.DART3.00001.a.fits,206,336,623,201.00390625,1.624,Johnson_V,13:33:10.023747
Moris20220928/mor.2022B026.220928.DART3.00002.a.fits,206,335,572,201.08203125,1.624,Johnson_V,13:33:16.522134
Moris20220928/mor.2022B026.220928.DART3.00003.a.fits,206,335,667,201.099609375,1.624,Johnson_V,13:33:23.009969
Moris20220928/mor.2022B026.220928.DART3.00004.a.fits,206,336,667,202.07421875,1.624,Johnson_V,13:33:29.480982
Moris20220928/mor.2022B026.220928.DART3.00005.a.fits,207,335,630,201.076171875,1.624,Johnson_V,13:33:35.982901
Moris20220928/mor.2022B026.220928.DART3.00006.a.fits,207,335,611,202.23046875,1.624,Johnson_V,13:33:42.792709
Moris20220928/mor.2022B026.220928.DART3.00007.a.fits,206,335,615,202.130859375,1.624,Johnson_V,13:33:49.291905
Moris20220928/mor.2022B026.220928.DART3.00008.a.fits,206,335,655,201.126953125,1.624,Johnson_V,13:33:55.791913
Moris20220928/mor.2022B026.220928.DART3.00009.a.fits,206,336,721,202.173828125,1.624,Johnson_V,13:34:02.271040
Moris20220928/mor.2022B026.220928.DART3.00010.a.fits,207,336,751,202.06640625,1.624,Johnson_V,13:34:08.763452
Moris20220928/mor.2022B026.220928.DART3.00011.a.fits,207,337,641,201.109375,1.624,Johnson_V,13:34:15.232299
Moris20220928/mor.2022B026.220928.DART3.00012.a.fits,207,337,663,202.275390625,1.624,Johnson_V,13:34:21.733158
Moris20220928/mor.2022B026.220928.DART3.00013.a.fits,206,337,638,201.0625,1.624,Johnson_V,13:34:28.280941
Moris20220928/mor.2022B026.220928.DART3.00014.a.fits,207,336,688,202.142578125,1.624,Johnson_V,13:34:34.772187
Moris20220928/mor.2022B026.220928.DART3.00015.a.fits,207,336,658,201.1015625,1.624,Johnson_V,13:34:41.245013
Moris20220928/mor.2022B026.220928.DART3.00016.a.fits,206,336,665,201.208984375,1.624,Johnson_V,13:34:47.741976
Moris20220928/mor.2022B026.220928.DART3.00017.a.fits,206,336,641,201.16796875,1.624,Johnson_V,13:34:54.232055
Moris20220928/mor.2022B026.220928.DART3.00018.a.fits,206,336,561,202.0703125,1.624,Johnson_V,13:35:00.731654
Moris20220928/mor.2022B026.220928.DART3.00019.a.fits,206,336,568,202.15625,1.624,Johnson_V,13:35:07.221292
Moris20220928/mor.2022B026.220928.DART3.00020.a.fits,207,337,672,201.150390625,1.624,Johnson_V,13:35:13.721219
Moris20220928/mor.2022B026.220928.DART3.00021.a.fits,206,337,751,201.130859375,1.624,Johnson_V,13:35:20.192011
Moris20220928/mor.2022B026.220928.DART3.00022.a.fits,206,336,634,201.17578125,1.624,Johnson_V,13:35:26.691673
Moris20220928/mor.2022B026.220928.DART3.00023.a.fits,207,336,698,201.19140625,1.624,Johnson_V,13:35:33.454275
Moris20220928/mor.2022B026.220928.DART3.00024.a.fits,207,336,729,201.099609375,1.624,Johnson_V,13:35:39.921459
Moris20220928/mor.2022B026.220928.DART3.00025.a.fits,207,337,659,201.193359375,1.624,Johnson_V,13:35:46.402160
Moris20220928/mor.2022B026.220928.DART3.00026.a.fits,207,336,677,202.140625,1.624,Johnson_V,13:35:52.901894
Moris20220928/mor.2022B026.220928.DART3.00027.a.fits,206,336,595,201.162109375,1.624,Johnson_V,13:35:59.399715
Moris20220928/mor.2022B026.220928.DART3.00028.a.fits,206,336,675,201.978515625,1.624,Johnson_V,13:36:05.901873
Moris20220928/mor.2022B026.220928.DART3.00029.a.fits,206,336,689,201.18359375,1.624,Johnson_V,13:36:12.402915
Moris20220928/mor.2022B026.220928.DART3.00030.a.fits,206,338,646,201.109375,1.624,Johnson_V,13:36:18.892809
Moris20220928/mor.2022B026.220928.DART3.00031.a.fits,206,337,647,201.2734375,1.624,Johnson_V,13:36:25.369913
Moris20220928/mor.2022B026.220928.DART3.00032.a.fits,206,338,712,202.35546875,1.624,Johnson_V,13:36:31.862419
Moris20220928/mor.2022B026.220928.DART3.00033.a.fits,206,339,764,201.21484375,1.624,Johnson_V,13:36:38.702710
Moris20220928/mor.2022B026.220928.DART3.00034.a.fits,206,337,695,202.115234375,1.624,Johnson_V,13:36:45.193199
Moris20220928/mor.2022B026.220928.DART3.00035.a.fits,206,337,754,201.09765625,1.624,Johnson_V,13:36:51.697160
Moris20220928/mor.2022B026.220928.DART3.00036.a.fits,206,337,674,201.203125,1.624,Johnson_V,13:36:58.192339
Moris20220928/mor.2022B026.220928.DART3.00037.a.fits,206,337,752,201.15234375,1.624,Johnson_V,13:37:04.681755
Moris20220928/mor.2022B026.220928.DART3.00038.a.fits,205,336,741,202.2109375,1.624,Johnson_V,13:37:11.182100
Moris20220928/mor.2022B026.220928.DART3.00039.a.fits,206,336,642,202.154296875,1.624,Johnson_V,13:37:17.661585
Moris20220928/mor.2022B026.220928.DART3.00040.a.fits,206,337,694,201.181640625,1.624,Johnson_V,13:37:24.142590
Moris20220928/mor.2022B026.220928.DART3.00041.a.fits,206,337,706,202.048828125,1.624,Johnson_V,13:37:30.630494
Moris20220928/mor.2022B026.220928.DART3.00042.a.fits,269,330,413,201.109375,1.624,Johnson_V,13:37:37.121006
Moris20220928/mor.2022B026.220928.DART3.00043.a.fits,271,331,675,201.01171875,1.624,Johnson_V,13:37:43.962270
Moris20220928/mor.2022B026.220928.DART3.00044.a.fits,270,330,736,202.166015625,1.624,Johnson_V,13:37:50.492606
Moris20220928/mor.2022B026.220928.DART3.00045.a.fits,270,330,673,201.158203125,1.624,Johnson_V,13:37:56.973109
Moris20220928/mor.2022B026.220928.DART3.00046.a.fits,270,330,600,201.1796875,1.624,Johnson_V,13:38:03.641963
Moris20220928/mor.2022B026.220928.DART3.00047.a.fits,270,330,656,201.1484375,1.624,Johnson_V,13:38:10.131934
Moris20220928/mor.2022B026.220928.DART3.00048.a.fits,270,329,667,201.123046875,1.624,Johnson_V,13:38:16.652538
Moris20220928/mor.2022B026.220928.DART3.00049.a.fits,269,329,705,201.03125,1.624,Johnson_V,13:38:23.143070
Moris20220928/mor.2022B026.220928.DART3.00050.a.fits,268,330,673,201.07421875,1.624,Johnson_V,13:38:29.640951
Moris20220928/mor.2022B026.220928.DART3.00051.a.fits,269,330,611,201.1171875,1.624,Johnson_V,13:38:36.116329
Moris20220928/mor.2022B026.220928.DART3.00052.a.fits,269,330,676,202.16796875,1.624,Johnson_V,13:38:42.610188
Moris20220928/mor.2022B026.220928.DART3.00053.a.fits,269,329,694,202.142578125,1.624,Johnson_V,13:38:49.151531
Moris20220928/mor.2022B026.220928.DART3.00054.a.fits,271,329,692,201.119140625,1.624,Johnson_V,13:38:55.652888
Moris20220928/mor.2022B026.220928.DART3.00055.a.fits,270,329,607,201.107421875,1.624,Johnson_V,13:39:02.141555
Moris20220928/mor.2022B026.220928.DART3.00056.a.fits,270,330,637,201.203125,1.624,Johnson_V,13:39:08.621337
Moris20220928/mor.2022B026.220928.DART3.00057.a.fits,270,329,651,202.03515625,1.624,Johnson_V,13:39:15.112823
Moris20220928/mor.2022B026.220928.DART3.00058.a.fits,269,330,687,201.041015625,1.624,Johnson_V,13:39:21.620492
Moris20220928/mor.2022B026.220928.DART3.00059.a.fits,270,330,722,200.974609375,1.624,Johnson_V,13:39:28.102540
Moris20220928/mor.2022B026.220928.DART3.00060.a.fits,269,329,676,201.12890625,1.624,Johnson_V,13:39:34.602402
Moris20220928/mor.2022B026.220928.DART3.00061.a.fits,271,329,630,202.08203125,1.624,Johnson_V,13:39:41.069998
Moris20220928/mor.2022B026.220928.DART3.00062.a.fits,270,328,623,201.18359375,1.624,Johnson_V,13:39:47.562896
Moris20220928/mor.2022B026.220928.DART3.00063.a.fits,270,328,628,202.046875,1.624,Johnson_V,13:39:54.041004
Moris20220928/mor.2022B026.220928.DART3.00064.a.fits,270,328,655,202.04296875,1.624,Johnson_V,13:40:00.572707
Moris20220928/mor.2022B026.220928.DART3.00065.a.fits,270,328,710,202.126953125,1.624,Johnson_V,13:40:07.072293
Moris20220928/mor.2022B026.220928.DART3.00066.a.fits,270,329,688,201.0859375,1.624,Johnson_V,13:40:13.562588
Moris20220928/mor.2022B026.220928.DART3.00067.a.fits,271,328,660,201.111328125,1.624,Johnson_V,13:40:20.101626
Moris20220928/mor.2022B026.220928.DART3.00068.a.fits,270,329,752,201.162109375,1.624,Johnson_V,13:40:26.603284
Moris20220928/mor.2022B026.220928.DART3.00069.a.fits,270,328,646,201.19140625,1.624,Johnson_V,13:40:33.101873
Moris20220928/mor.2022B026.220928.DART3.00070.a.fits,270,329,599,201.095703125,1.624,Johnson_V,13:40:39.573279
Moris20220928/mor.2022B026.220928.DART3.00071.a.fits,269,328,694,201.16015625,1.624,Johnson_V,13:40:46.051496
Moris20220928/mor.2022B026.220928.DART3.00072.a.fits,270,327,651,201.138671875,1.624,Johnson_V,13:40:52.541919
Moris20220928/mor.2022B026.220928.DART3.00073.a.fits,270,327,523,201.16015625,1.624,Johnson_V,13:40:59.022944
Moris20220928/mor.2022B026.220928.DART3.00074.a.fits,271,329,616,201.09375,1.624,Johnson_V,13:41:05.511450
Moris20220928/mor.2022B026.220928.DART3.00075.a.fits,270,328,658,201.1796875,1.624,Johnson_V,13:41:11.992147
Moris20220928/mor.2022B026.220928.DART3.00076.a.fits,270,328,725,201.08984375,1.624,Johnson_V,13:41:18.491636
Moris20220928/mor.2022B026.220928.DART3.00077.a.fits,270,328,713,202.224609375,1.624,Johnson_V,13:41:25.352234
Moris20220928/mor.2022B026.220928.DART3.00078.a.fits,270,329,738,201.140625,1.624,Johnson_V,13:41:31.819994
Moris20220928/mor.2022B026.220928.DART3.00079.a.fits,270,328,662,201.15625,1.624,Johnson_V,13:41:38.311578
Moris20220928/mor.2022B026.220928.DART3.00080.a.fits,270,329,690,202.224609375,1.624,Johnson_V,13:41:44.782293
Moris20220928/mor.2022B026.220928.DART3.00081.a.fits,271,328,780,201.173828125,1.624,Johnson_V,13:41:51.243886
Moris20220928/mor.2022B026.220928.DART3.00082.a.fits,271,327,690,202.19140625,1.625,Johnson_V,13:41:57.731300
Moris20220928/mor.2022B026.220928.DART3.00083.a.fits,270,327,624,201.087890625,1.625,Johnson_V,13:42:04.213510
Moris20220928/mor.2022B026.220928.DART3.00084.a.fits,270,328,590,202.15625,1.625,Johnson_V,13:42:10.871338
Moris20220928/mor.2022B026.220928.DART3.00085.a.fits,205,335,647,202.140625,1.625,Johnson_V,13:42:17.372838
Moris20220928/mor.2022B026.220928.DART3.00086.a.fits,205,335,787,201.115234375,1.625,Johnson_V,13:42:23.866863
Moris20220928/mor.2022B026.220928.DART3.00087.a.fits,205,336,688,201.203125,1.625,Johnson_V,13:42:30.341956
Moris20220928/mor.2022B026.220928.DART3.00088.a.fits,206,336,723,202.162109375,1.625,Johnson_V,13:42:36.809398
Moris20220928/mor.2022B026.220928.DART3.00089.a.fits,207,336,623,201.140625,1.625,Johnson_V,13:42:43.303307
Moris20220928/mor.2022B026.220928.DART3.00090.a.fits,206,335,644,201.10546875,1.625,Johnson_V,13:42:49.811754
Moris20220928/mor.2022B026.220928.DART3.00091.a.fits,208,335,739,201.068359375,1.625,Johnson_V,13:42:56.312023
Moris20220928/mor.2022B026.220928.DART3.00092.a.fits,207,336,657,201.11328125,1.625,Johnson_V,13:43:02.821092
Moris20220928/mor.2022B026.220928.DART3.00093.a.fits,207,337,714,201.126953125,1.625,Johnson_V,13:43:09.300122
Moris20220928/mor.2022B026.220928.DART3.00094.a.fits,207,336,680,201.203125,1.625,Johnson_V,13:43:16.491837
Moris20220928/mor.2022B026.220928.DART3.00095.a.fits,208,336,789,200.99609375,1.625,Johnson_V,13:43:22.981943
Moris20220928/mor.2022B026.220928.DART3.00096.a.fits,206,336,738,202.05078125,1.625,Johnson_V,13:43:29.489998
Moris20220928/mor.2022B026.220928.DART3.00097.a.fits,207,336,691,201.158203125,1.625,Johnson_V,13:43:36.342282
Moris20220928/mor.2022B026.220928.DART3.00098.a.fits,206,336,659,201.068359375,1.625,Johnson_V,13:43:42.822004
Moris20220928/mor.2022B026.220928.DART3.00099.a.fits,207,335,774,202.01171875,1.625,Johnson_V,13:43:49.329310
Moris20220928/mor.2022B026.220928.DART3.00100.a.fits,206,336,796,201.01953125,1.625,Johnson_V,13:43:56.483060
Moris20220928/mor.2022B026.220928.DART3.00101.a.fits,206,337,768,202.0,1.625,Johnson_V,13:44:02.982161
Moris20220928/mor.2022B026.220928.DART3.00102.a.fits,205,337,726,202.0703125,1.625,Johnson_V,13:44:09.453232
Moris20220928/mor.2022B026.220928.DART3.00103.a.fits,206,335,809,201.0703125,1.625,Johnson_V,13:44:15.942026
Moris20220928/mor.2022B026.220928.DART3.00104.a.fits,206,336,660,202.236328125,1.625,Johnson_V,13:44:22.442278
Moris20220928/mor.2022B026.220928.DART3.00105.a.fits,206,336,637,202.119140625,1.625,Johnson_V,13:44:28.900997
Moris20220928/mor.2022B026.220928.DART3.00106.a.fits,207,337,696,201.1171875,1.625,Johnson_V,13:44:35.402861
Moris20220928/mor.2022B026.220928.DART3.00107.a.fits,207,337,738,201.123046875,1.625,Johnson_V,13:44:41.931887
Moris20220928/mor.2022B026.220928.DART3.00108.a.fits,207,337,601,201.986328125,1.625,Johnson_V,13:44:48.413128
Moris20220928/mor.2022B026.220928.DART3.00109.a.fits,207,337,748,201.12109375,1.625,Johnson_V,13:44:54.902617
Moris20220928/mor.2022B026.220928.DART3.00110.a.fits,206,336,737,201.013671875,1.625,Johnson_V,13:45:01.382421
Moris20220928/mor.2022B026.220928.DART3.00111.a.fits,206,336,713,201.017578125,1.625,Johnson_V,13:45:07.872586
Moris20220928/mor.2022B026.220928.DART3.00112.a.fits,206,336,746,201.037109375,1.626,Johnson_V,13:45:14.361563
Moris20220928/mor.2022B026.220928.DART3.00113.a.fits,206,335,810,201.0625,1.626,Johnson_V,13:45:20.841641
Moris20220928/mor.2022B026.220928.DART3.00114.a.fits,206,335,797,201.02734375,1.626,Johnson_V,13:45:27.387651
Moris20220928/mor.2022B026.220928.DART3.00115.a.fits,206,336,851,202.087890625,1.626,Johnson_V,13:45:33.870703
Moris20220928/mor.2022B026.220928.DART3.00116.a.fits,206,337,807,201.0234375,1.626,Johnson_V,13:45:40.360545
Moris20220928/mor.2022B026.220928.DART3.00117.a.fits,206,338,802,202.2109375,1.626,Johnson_V,13:45:46.833185
Moris20220928/mor.2022B026.220928.DART3.00118.a.fits,207,336,778,202.09765625,1.626,Johnson_V,13:45:53.332082
Moris20220928/mor.2022B026.220928.DART3.00119.a.fits,207,337,815,201.1484375,1.626,Johnson_V,13:45:59.811365
Moris20220928/mor.2022B026.220928.DART3.00120.a.fits,206,338,765,201.162109375,1.626,Johnson_V,13:46:06.311396
Moris20220928/mor.2022B026.220928.DART3.00121.a.fits,206,337,820,201.09765625,1.626,Johnson_V,13:46:12.802271
Moris20220928/mor.2022B026.220928.DART3.00122.a.fits,206,336,733,200.9765625,1.626,Johnson_V,13:46:19.283567
Moris20220928/mor.2022B026.220928.DART3.00123.a.fits,206,337,735,200.974609375,1.626,Johnson_V,13:46:25.776084
Moris20220928/mor.2022B026.220928.DART3.00124.a.fits,205,336,779,201.107421875,1.626,Johnson_V,13:46:32.862131
Moris20220928/mor.2022B026.220928.DART3.00125.a.fits,205,336,655,201.146484375,1.626,Johnson_V,13:46:39.331665
Moris20220928/mor.2022B026.220928.DART3.00126.a.fits,206,335,760,201.310546875,1.626,Johnson_V,13:46:45.837233
Moris20220928/mor.2022B026.220928.DART3.00127.a.fits,206,335,624,202.052734375,1.626,Johnson_V,13:46:52.312715
Moris20220928/mor.2022B026.220928.DART3.00128.a.fits,269,329,709,201.138671875,1.626,Johnson_V,13:46:58.792800
Moris20220928/mor.2022B026.220928.DART3.00129.a.fits,270,330,709,202.203125,1.626,Johnson_V,13:47:05.292130
Moris20220928/mor.2022B026.220928.DART3.00130.a.fits,270,330,737,201.126953125,1.626,Johnson_V,13:47:11.770903
Moris20220928/mor.2022B026.220928.DART3.00131.a.fits,270,329,816,202.248046875,1.626,Johnson_V,13:47:18.271880
Moris20220928/mor.2022B026.220928.DART3.00132.a.fits,269,329,752,202.232421875,1.626,Johnson_V,13:47:24.741924
Moris20220928/mor.2022B026.220928.DART3.00133.a.fits,271,328,796,202.125,1.626,Johnson_V,13:47:31.232474
Moris20220928/mor.2022B026.220928.DART3.00134.a.fits,270,327,693,201.173828125,1.626,Johnson_V,13:47:38.481792
Moris20220928/mor.2022B026.220928.DART3.00135.a.fits,270,327,717,202.0390625,1.626,Johnson_V,13:47:44.982501
Moris20220928/mor.2022B026.220928.DART3.00136.a.fits,270,327,763,201.041015625,1.626,Johnson_V,13:47:51.504799
Moris20220928/mor.2022B026.220928.DART3.00137.a.fits,270,328,679,202.09765625,1.627,Johnson_V,13:47:58.009420
Moris20220928/mor.2022B026.220928.DART3.00138.a.fits,270,328,736,201.134765625,1.627,Johnson_V,13:48:04.493476
Moris20220928/mor.2022B026.220928.DART3.00139.a.fits,269,328,724,201.1328125,1.627,Johnson_V,13:48:10.991952
Moris20220928/mor.2022B026.220928.DART3.00140.a.fits,269,329,798,201.177734375,1.627,Johnson_V,13:48:17.482152
Moris20220928/mor.2022B026.220928.DART3.00141.a.fits,269,327,735,202.072265625,1.627,Johnson_V,13:48:24.000557
Moris20220928/mor.2022B026.220928.DART3.00142.a.fits,270,329,687,201.173828125,1.627,Johnson_V,13:48:30.471980
Moris20220928/mor.2022B026.220928.DART3.00143.a.fits,270,328,656,202.14453125,1.627,Johnson_V,13:48:36.952372
Moris20220928/mor.2022B026.220928.DART3.00144.a.fits,270,328,691,201.142578125,1.627,Johnson_V,13:48:43.660692
Moris20220928/mor.2022B026.220928.DART3.00145.a.fits,270,328,688,201.0859375,1.627,Johnson_V,13:48:50.171707
Moris20220928/mor.2022B026.220928.DART3.00146.a.fits,270,329,738,201.08203125,1.627,Johnson_V,13:48:56.690261
Moris20220928/mor.2022B026.220928.DART3.00147.a.fits,270,328,704,201.1796875,1.627,Johnson_V,13:49:03.182222
Moris20220928/mor.2022B026.220928.DART3.00148.a.fits,270,328,725,201.095703125,1.627,Johnson_V,13:49:09.708489
Moris20220928/mor.2022B026.220928.DART3.00149.a.fits,207,335,564,201.03125,1.627,Johnson_V,13:49:16.202501
Moris20220928/mor.2022B026.220928.DART3.00150.a.fits,206,334,729,201.09375,1.627,Johnson_V,13:49:22.702332
Moris20220928/mor.2022B026.220928.DART3.00151.a.fits,207,335,876,202.046875,1.627,Johnson_V,13:49:29.192355
Moris20220928/mor.2022B026.220928.DART3.00152.a.fits,207,335,814,201.13671875,1.627,Johnson_V,13:49:35.680632
Moris20220928/mor.2022B026.220928.DART3.00153.a.fits,208,336,698,202.052734375,1.627,Johnson_V,13:49:42.182013
Moris20220928/mor.2022B026.220928.DART3.00154.a.fits,205,335,574,200.771484375,1.628,SDSS_g,13:50:38.872225
Moris20220928/mor.2022B026.220928.DART3.00155.a.fits,205,334,645,201.88671875,1.628,SDSS_g,13:50:45.352286
Moris20220928/mor.2022B026.220928.DART3.00156.a.fits,205,335,618,200.849609375,1.628,SDSS_g,13:50:51.832047
Moris20220928/mor.2022B026.220928.DART3.00157.a.fits,204,334,625,201.7421875,1.628,SDSS_g,13:50:58.311414
Moris20220928/mor.2022B026.220928.DART3.00158.a.fits,205,334,651,200.728515625,1.628,SDSS_g,13:51:04.822122
Moris20220928/mor.2022B026.220928.DART3.00159.a.fits,206,332,631,200.87890625,1.628,SDSS_g,13:51:11.310242
Moris20220928/mor.2022B026.220928.DART3.00160.a.fits,205,334,601,200.775390625,1.628,SDSS_g,13:51:17.771819
Moris20220928/mor.2022B026.220928.DART3.00161.a.fits,209,336,1554,202.267578125,1.629,SDSS_r,13:52:01.991448
Moris20220928/mor.2022B026.220928.DART3.00162.a.fits,208,337,1428,202.365234375,1.629,SDSS_r,13:52:08.481419
Moris20220928/mor.2022B026.220928.DART3.00163.a.fits,208,336,1351,202.1796875,1.629,SDSS_r,13:52:15.152186
Moris20220928/mor.2022B026.220928.DART3.00164.a.fits,207,336,1457,202.296875,1.629,SDSS_r,13:52:21.651563
Moris20220928/mor.2022B026.220928.DART3.00165.a.fits,208,336,1227,202.25,1.629,SDSS_r,13:52:28.152175
Moris20220928/mor.2022B026.220928.DART3.00166.a.fits,209,337,1365,203.33984375,1.629,SDSS_r,13:52:34.951223
Moris20220928/mor.2022B026.220928.DART3.00167.a.fits,211,335,218,200.537109375,1.629,SDSS_z,13:53:09.982548
Moris20220928/mor.2022B026.220928.DART3.00168.a.fits,211,335,229,201.380859375,1.63,SDSS_z,13:53:16.482051
Moris20220928/mor.2022B026.220928.DART3.00169.a.fits,210,335,219,201.54296875,1.63,SDSS_z,13:53:22.982592
Moris20220928/mor.2022B026.220928.DART3.00170.a.fits,211,335,226,200.42578125,1.63,SDSS_z,13:53:29.453420
Moris20220929/mor.2022B026.220929.DART4.00001.a.fits,0,0,0,200.2890625,1.607,Johnson_V,13:19:16.512700
Moris20220929/mor.2022B026.220929.DART4.00002.a.fits,0,0,0,200.2734375,1.607,Johnson_V,13:19:23.022058
Moris20220929/mor.2022B026.220929.DART4.00003.a.fits,0,0,0,200.322265625,1.607,Johnson_V,13:19:29.502305
Moris20220929/mor.2022B026.220929.DART4.00004.a.fits,0,0,0,200.33984375,1.606,Johnson_V,13:19:35.982470
Moris20220929/mor.2022B026.220929.DART4.00005.a.fits,0,0,0,200.220703125,1.606,Johnson_V,13:19:42.482276
Moris20220929/mor.2022B026.220929.DART4.00006.a.fits,0,0,0,200.31640625,1.606,Johnson_V,13:19:48.982151
Moris20220929/mor.2022B026.220929.DART4.00007.a.fits,0,0,0,200.255859375,1.606,Johnson_V,13:19:55.472312
Moris20220929/mor.2022B026.220929.DART4.00008.a.fits,0,0,0,201.283203125,1.606,Johnson_V,13:20:02.753203
Moris20220929/mor.2022B026.220929.DART4.00009.a.fits,0,0,0,200.26171875,1.606,Johnson_V,13:20:09.261410
Moris20220929/mor.2022B026.220929.DART4.00010.a.fits,0,0,0,200.279296875,1.606,Johnson_V,13:20:15.761981
Moris20220929/mor.2022B026.220929.DART4.00011.a.fits,0,0,0,200.3671875,1.606,Johnson_V,13:20:22.243161
Moris20220929/mor.2022B026.220929.DART4.00012.a.fits,212,370,397,201.6328125,1.606,Johnson_V,13:20:28.742229
Moris20220929/mor.2022B026.220929.DART4.00013.a.fits,211,371,467,201.666015625,1.606,Johnson_V,13:20:35.271702
Moris20220929/mor.2022B026.220929.DART4.00014.a.fits,213,372,429,202.51953125,1.605,Johnson_V,13:20:41.772652
Moris20220929/mor.2022B026.220929.DART4.00015.a.fits,210,370,399,201.5703125,1.605,Johnson_V,13:20:48.281797
Moris20220929/mor.2022B026.220929.DART4.00016.a.fits,210,371,442,201.599609375,1.605,Johnson_V,13:20:54.793205
Moris20220929/mor.2022B026.220929.DART4.00017.a.fits,211,371,373,201.658203125,1.605,Johnson_V,13:21:01.293408
Moris20220929/mor.2022B026.220929.DART4.00018.a.fits,211,338,452,201.609375,1.605,Johnson_V,13:21:07.791096
Moris20220929/mor.2022B026.220929.DART4.00019.a.fits,210,337,400,201.46484375,1.605,Johnson_V,13:21:14.261829
Moris20220929/mor.2022B026.220929.DART4.00020.a.fits,212,337,398,201.6640625,1.605,Johnson_V,13:21:20.742456
Moris20220929/mor.2022B026.220929.DART4.00021.a.fits,210,336,474,201.533203125,1.605,Johnson_V,13:21:28.262616
Moris20220929/mor.2022B026.220929.DART4.00022.a.fits,208,336,404,201.57421875,1.605,Johnson_V,13:21:34.802635
Moris20220929/mor.2022B026.220929.DART4.00023.a.fits,211,336,438,201.564453125,1.605,Johnson_V,13:21:41.321615
Moris20220929/mor.2022B026.220929.DART4.00024.a.fits,212,338,429,201.626953125,1.604,Johnson_V,13:21:47.822193
Moris20220929/mor.2022B026.220929.DART4.00025.a.fits,211,339,437,201.552734375,1.604,Johnson_V,13:21:54.321478
Moris20220929/mor.2022B026.220929.DART4.00026.a.fits,210,338,383,201.4765625,1.604,Johnson_V,13:22:00.801624
Moris20220929/mor.2022B026.220929.DART4.00027.a.fits,209,336,444,201.505859375,1.604,Johnson_V,13:22:07.291490
Moris20220929/mor.2022B026.220929.DART4.00028.a.fits,210,337,520,201.537109375,1.604,Johnson_V,13:22:13.825757
Moris20220929/mor.2022B026.220929.DART4.00029.a.fits,210,339,538,201.53515625,1.604,Johnson_V,13:22:20.321276
Moris20220929/mor.2022B026.220929.DART4.00030.a.fits,209,338,511,201.52734375,1.604,Johnson_V,13:22:26.861585
Moris20220929/mor.2022B026.220929.DART4.00031.a.fits,208,337,473,201.537109375,1.604,Johnson_V,13:22:33.360012
Moris20220929/mor.2022B026.220929.DART4.00032.a.fits,209,337,420,201.51171875,1.604,Johnson_V,13:22:39.863183
Moris20220929/mor.2022B026.220929.DART4.00033.a.fits,208,338,471,201.5234375,1.604,Johnson_V,13:22:46.362061
Moris20220929/mor.2022B026.220929.DART4.00034.a.fits,209,339,568,201.5546875,1.603,Johnson_V,13:22:52.881290
Moris20220929/mor.2022B026.220929.DART4.00035.a.fits,210,339,538,201.478515625,1.603,Johnson_V,13:22:59.382026
Moris20220929/mor.2022B026.220929.DART4.00036.a.fits,210,339,529,201.548828125,1.603,Johnson_V,13:23:05.922284
Moris20220929/mor.2022B026.220929.DART4.00037.a.fits,210,337,490,201.501953125,1.603,Johnson_V,13:23:12.421934
Moris20220929/mor.2022B026.220929.DART4.00038.a.fits,210,337,455,201.466796875,1.603,Johnson_V,13:23:18.936127
Moris20220929/mor.2022B026.220929.DART4.00039.a.fits,210,338,515,201.5625,1.603,Johnson_V,13:23:25.452239
Moris20220929/mor.2022B026.220929.DART4.00040.a.fits,208,336,467,201.453125,1.603,Johnson_V,13:23:31.963097
